,index,d,lat,lon,time,apparentTemperature,cloudCover,cloudCoverError,data,dewPoint,dewPointError,humidity,humidityError,icon,isd-stations,precipIntensity,precipProbability,precipType,pressure,pressureError,sources,summary,temperature,temperatureError,units,visibility,visibilityError,windBearing,windBearingError,windSpeed,windSpeedError,fire
268,268,2016-08-10 17:49:34.000000,49.8113871289,-74.3218689494,1470830400,63.58,,,,60.05,,0.88,,clear-day,,0,0,,1015,,,Clear,63.58,,,8.18,,214.0,,8.1,,0.0
269,269,2016-09-03 13:00:26.000000,30.3323722312,-123.095819577,1472904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
270,270,2016-07-02 07:43:01.000000,38.4229355696,-82.8700054837,1467460800,64.28,0.06,,,58.05,,0.8,,clear-day,,0,0,,1019.28,,,Clear,64.28,,,9.64,,46.0,,3.5,,0.0
271,271,2016-09-12 11:28:13.000000,38.4503745035,-107.113166066,1473681600,45.46,0.09,,,35.71,,0.69,,clear-night,,0,0,,1011.22,,,Clear,45.46,,,10,,313.0,,0.97,,0.0
272,272,2016-09-14 18:18:29.000000,36.4635295464,-92.1947212194,1473854400,68.89,0.11,,,66.94,,0.94,,clear-day,,0,0,,1020.18,,,Clear,68.89,,,7.13,,43.0,,2.22,,0.0
273,273,2016-08-06 13:12:51.000000,31.6300502529,-123.496470031,1470484800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
274,274,2016-09-20 16:35:22.000000,34.6981899386,-99.7812801043,1474372800,71.81,0,,,68.28,,0.89,,clear-night,,0,0,,1017.02,,,Clear,71.81,,,10,,145.0,,4.08,,0.0
275,275,2016-06-29 15:29:39.000000,27.4164842213,-75.6363434891,1467201600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
276,276,2016-08-10 23:34:30.000000,26.0501496399,-76.1301357889,1470830400,98.84,0.75,,,81.08,,0.91,,partly-cloudy-day,,,,rain,1019.3,,,Mostly Cloudy,84,,,6.2,,,,,,0.0
277,277,2016-07-05 07:49:47.000000,38.0196139588,-105.953715075,1467720000,47.34,0,,,40.71,,0.72,,clear-day,,0,0,,1011.93,,,Clear,49.45,,,10,,291.0,,5.39,,0.0
278,278,2016-07-16 04:44:00.000000,41.8292264377,-110.874742442,1468670400,57.77,0.05,,,35.49,,0.43,,clear-night,,0,0,,1007.8,,,Clear,57.77,,,10,,294.0,,2.9,,0.0
279,279,2016-05-29 14:09:22.000000,37.6696385221,-94.2043624724,1464523200,64.07,0.02,,,63.01,,0.96,,clear-day,,0,0,,1018.49,,,Clear,64.07,,,7.61,,201.0,,3.02,,0.0
280,280,2016-05-25 18:46:39.000000,43.9458052955,-107.200122639,1464177600,45.06,0.51,,,41.61,,0.88,,partly-cloudy-day,,0,0,,1010.98,,,Partly Cloudy,45.06,,,9.35,,308.0,,1.31,,0.0
281,281,2016-07-14 11:33:05.000000,49.4370423314,-99.7646856133,1468497600,55.98,1,,,54.11,,0.93,,cloudy,,0.0046,0.19,rain,1015.51,,,Overcast,55.98,,,9.87,,321.0,,9.22,,0.0
282,282,2016-08-19 15:42:15.000000,28.7545442643,-102.614696549,1471608000,72.01,0.31,,,70.21,,0.94,,partly-cloudy-night,,0.0015,0.03,rain,1011.56,,,Partly Cloudy,72.01,,,10,,103.0,,5.16,,0.0
283,283,2016-07-21 02:24:59.000000,38.0788007088,-86.6824564257,1469102400,74.53,0.05,,,72.99,,0.95,,clear-day,,0,0,,1021.25,,,Clear,74.53,,,5.85,,161.0,,4.14,,0.0
284,284,2016-08-21 08:58:59.000000,34.7262802413,-115.025728257,1471780800,82.83,0.08,,,52.21,,0.33,,clear-night,,0,0,,1007.86,,,Clear,84.57,,,10,,188.0,,4.41,,0.0
285,285,2016-09-05 10:35:41.000000,35.2267900192,-77.6471294129,1473076800,63.57,0,,,62.32,,0.96,,clear-day,,0,0,,1023.42,,,Clear,63.57,,,9.61,,337.0,,4.87,,0.0
286,286,2016-09-14 19:28:55.000000,26.6036819451,-107.573910067,1473854400,69.47,0.31,,,64,,0.83,,fog,,,,rain,1012.86,,,Foggy,69.47,,,1.04,,0.0,,2,,0.0
287,287,2016-07-17 09:16:24.000000,34.3436667313,-74.3447422138,1468756800,78.73,0,,,71.1,,0.78,,clear-day,,0,0,,1021.94,,,Clear,78.73,,,10,,238.0,,5.95,,0.0
288,288,2016-06-10 08:18:48.000000,47.5346934513,-118.629557326,1465560000,53.41,0.59,,,49.06,,0.85,,rain,,0.0171,0.58,rain,1010.97,,,Light Rain,53.41,,,9.71,,248.0,,5.72,,0.0
289,289,2016-07-14 11:45:37.000000,47.9037916355,-73.3121498745,1468497600,71.73,0.53,,,67.98,,0.88,,partly-cloudy-day,,0,0,,1005.38,,,Partly Cloudy,71.73,,,9.76,,191.0,,4.5,,0.0
290,290,2016-08-06 20:13:34.000000,33.0016131088,-76.9561427105,1470484800,91.51,0.16,,,76.93,,0.83,,clear-day,,0,0,,1013.36,,,Clear,82.76,,,10,,237.0,,11.07,,0.0
291,291,2016-08-05 17:50:03.000000,24.8756256271,-117.738134359,1470398400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
292,292,2016-07-29 05:51:54.000000,32.9841546198,-81.2608802592,1469793600,83.91,0.05,,,70.89,,0.73,,clear-day,,0,0,,1015.46,,,Clear,80.32,,,9.77,,257.0,,7.43,,0.0
293,293,2016-08-03 22:44:20.000000,29.6643449197,-84.0396715417,1470225600,78.95,0.26,,,75.6,,0.9,,partly-cloudy-day,,0.0015,0.03,rain,1016.49,,,Partly Cloudy,78.95,,,10,,298.0,,3.02,,0.0
294,294,2016-07-06 22:38:12.000000,44.3365580528,-96.9159488332,1467806400,63.72,0.06,,,60.96,,0.91,,clear-day,,0,0,,1009.65,,,Clear,63.72,,,9.8,,32.0,,3.51,,0.0
295,295,2016-08-19 15:24:39.000000,40.249676594,-74.2953956701,1471608000,75.66,0.08,,,69.18,,0.8,,clear-day,,0,0,,1014.27,,,Clear,75.66,,,10,,339.0,,4.68,,0.0
296,296,2016-05-23 15:33:42.000000,25.3858310962,-90.7565447967,1464004800,79.11,,,,72.02,,0.79,,clear-day,,,,rain,1013.43,,,Clear,79.11,,,,,106.0,,10.96,,0.0
297,297,2016-06-10 23:57:38.000000,43.1358581611,-109.015958436,1465560000,52.38,0,,,39.76,,0.62,,clear-day,,0,0,,1009.34,,,Clear,52.38,,,10,,308.0,,3.09,,0.0
298,298,2016-07-13 00:22:59.000000,36.0468720593,-120.091691098,1468411200,60.48,0.05,,,48.32,,0.64,,clear-night,,0,0,,1013.63,,,Clear,60.48,,,9.79,,350.0,,5.3,,0.0
299,299,2016-05-16 21:35:38.000000,36.344615068,-96.4200745668,1463400000,55.64,1,,,53.99,,0.94,,rain,,0.07,0.76,rain,1015.68,,,Rain,55.64,,,6.66,,93.0,,7.48,,0.0
300,300,2016-07-04 17:35:15.000000,42.8997573677,-100.015974664,1467633600,68.01,0.15,,,64.29,,0.88,,clear-day,,0,0,,1008.11,,,Clear,68.01,,,6.83,,206.0,,9.94,,0.0
301,301,2016-05-08 16:36:41.000000,35.0206109565,-97.8387621197,1462708800,63.21,0.07,,,59.31,,0.87,,clear-day,,0,0,,1006.52,,,Clear,63.21,,,9.86,,171.0,,9.51,,0.0
302,302,2016-09-01 01:57:48.000000,34.684681456,-105.156469735,1472731200,56.48,0.14,,,54.6,,0.93,,clear-night,,0.0011,0.01,rain,1019.47,,,Clear,56.48,,,5.42,,355.0,,2.06,,0.0
303,303,2016-08-14 01:56:21.000000,32.4926503886,-120.481568688,1471176000,61.05,,,,59.01,,0.93,,clear-night,,0,0,,1011.42,,,Clear,61.05,,,4,,294.0,,13.64,,0.0
304,304,2016-05-16 10:28:56.000000,42.3403791673,-91.6718480316,1463400000,50.74,0.02,,,39.36,,0.65,,clear-day,,0,0,,1019.31,,,Clear,50.74,,,10,,249.0,,7.48,,0.0
305,305,2016-09-17 21:41:36.000000,44.3211711551,-72.9746524652,1474113600,55.18,0.18,,,49.41,,0.81,,clear-day,,0,0,,1022.14,,,Clear,55.18,,,9.87,,172.0,,8.95,,0.0
306,306,2016-09-04 13:08:26.000000,35.819704914,-101.63404549,1472990400,67.74,0,,,64.82,,0.9,,clear-night,,0,0,,1009.81,,,Clear,67.74,,,7.74,,186.0,,12.16,,0.0
307,307,2016-08-21 23:04:29.000000,26.1895455873,-111.720779185,1471780800,85.41,0.31,,,71.05,,0.71,,partly-cloudy-night,,,,rain,1009.04,,,Partly Cloudy,81.33,,,8.35,,270.0,,2,,0.0
308,308,2016-07-17 17:21:24.000000,44.4314381524,-123.400512694,1468756800,58.6,1,,,53.35,,0.83,,cloudy,,0,0,,1015.63,,,Overcast,58.6,,,9.53,,336.0,,2.8,,0.0
309,309,2016-06-20 08:01:24.000000,37.2044515477,-108.998340462,1466424000,57.95,0,,,38.57,,0.48,,clear-night,,0,0,,1016.97,,,Clear,57.95,,,10,,107.0,,3.73,,0.0
310,310,2016-08-12 01:57:16.000000,44.0141782875,-76.0453291757,1471003200,79.5,0.45,,,70.55,,0.74,,partly-cloudy-day,,0,0,,1009.56,,,Partly Cloudy,79.5,,,10,,229.0,,9.6,,0.0
311,311,2016-06-23 04:00:23.000000,31.8734692322,-83.2384694467,1466683200,75.95,0.02,,,65.67,,0.71,,clear-day,,0,0,,1020.57,,,Clear,75.95,,,10,,306.0,,5.14,,0.0
312,312,2016-07-16 07:17:26.000000,43.1477358133,-115.187576998,1468670400,54.47,0,,,35.77,,0.49,,clear-night,,0,0,,1011.15,,,Clear,54.47,,,10,,287.0,,7.33,,0.0
313,313,2016-09-07 20:36:34.000000,44.9021381233,-89.9996647661,1473249600,67.52,,,,66.93,,0.98,,rain,,0.008,0.41,rain,1015.17,,,Drizzle,67.52,,,6.72,,175.0,,1.52,,0.0
314,314,2016-07-10 22:13:48.000000,46.7603406254,-85.0565948067,1468152000,60.57,0.26,,,55.48,,0.83,,partly-cloudy-day,,0,0,,1018.2,,,Partly Cloudy,60.57,,,10,,14.0,,2.27,,0.0
315,315,2016-06-14 03:10:41.000000,32.0496705626,-69.8307832193,1465905600,75,,,,61.98,,0.64,,clear-day,,,,rain,1014.9,,,Clear,75,,,,,310.0,,4,,0.0
316,316,2016-09-12 01:43:35.000000,45.0733559939,-109.821919365,1473681600,36.3,0.53,,,37.33,,0.84,,partly-cloudy-night,,0.0065,0.31,rain,1018.62,,,Partly Cloudy,41.74,,,7.23,,4.0,,8.85,,0.0
317,317,2016-07-13 13:27:06.000000,41.5743369746,-117.589178894,1468411200,49.94,0,,,30.7,,0.47,,clear-night,,0,0,,1017.18,,,Clear,49.94,,,10,,123.0,,2.03,,0.0
318,318,2016-09-01 14:10:49.000000,45.9815116085,-105.79313822,1472731200,64.25,0,,,54.27,,0.7,,clear-night,,0,0,,1011.24,,,Clear,64.25,,,10,,149.0,,12.16,,0.0
319,319,2016-09-18 15:02:18.000000,31.4118766331,-66.8311676052,1474200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
320,320,2016-07-15 02:32:42.000000,27.095581099,-104.591773375,1468584000,71,,,,53,,0.53,,clear-night,,,,rain,1012.2,,,Clear,71,,,5,,180.0,,4,,0.0
321,321,2016-07-11 21:04:35.000000,34.8878099714,-95.9689261849,1468238400,75.44,0.11,,,70.32,,0.84,,clear-day,,0,0,,1011.88,,,Clear,75.44,,,9.27,,158.0,,7.17,,0.0
322,322,2016-05-28 05:34:25.000000,46.9555503995,-67.0347799065,1464436800,55.97,0.57,,,53.18,,0.9,,partly-cloudy-day,,0,0,,1018.07,,,Partly Cloudy,55.97,,,8.14,,320.0,,4.89,,0.0
323,323,2016-06-07 18:53:45.000000,41.3015753146,-94.0562327474,1465300800,58.11,0.04,,,49.59,,0.73,,clear-day,,0,0,,1014.59,,,Clear,58.11,,,9.76,,340.0,,7.37,,0.0
324,324,2016-05-15 22:40:36.000000,38.8974731524,-96.0692534456,1463313600,43.25,0.02,,,38.01,,0.82,,clear-day,,0,0,,1024.38,,,Clear,43.25,,,10,,292.0,,1.8,,0.0
325,325,2016-08-20 11:46:27.000000,47.6289834557,-73.9482052136,1471694400,64.42,0.75,,,59.22,,0.83,,partly-cloudy-day,,0,0,,1012.48,,,Mostly Cloudy,64.42,,,10,,144.0,,3.32,,0.0
326,326,2016-06-21 15:07:11.000000,41.986518288,-69.4098032104,1466510400,64.21,0.24,,,63.03,,0.96,,rain,,0.0237,0.63,rain,1009.1,,,Light Rain,64.21,,,5.75,,201.0,,11.6,,0.0
327,327,2016-09-08 14:08:18.000000,30.7150930879,-71.4818384769,1473336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
328,328,2016-08-12 12:13:31.000000,43.6819318477,-111.43088943,1471003200,40.44,0,,,34.4,,0.79,,clear-night,,0,0,,1021.35,,,Clear,40.44,,,10,,344.0,,2.81,,0.0
329,329,2016-05-15 10:55:00.000000,47.7454198013,-94.648850376,1463313600,33.24,0.16,,,25.88,,0.6,,clear-day,,0,0,,1017.3,,,Clear,38.42,,,10,,257.0,,6.99,,0.0
330,330,2016-06-30 10:47:50.000000,44.8083149808,-108.420925956,1467288000,61.33,0.09,,,49.54,,0.65,,clear-day,,0,0,,1017.25,,,Clear,61.33,,,10,,326.0,,1.56,,0.0
331,331,2016-06-01 21:40:27.000000,41.3429222478,-120.79647185,1464782400,51.22,0,,,44.13,,0.77,,clear-night,,0,0,,1012.57,,,Clear,51.22,,,10,,345.0,,4.75,,0.0
332,332,2016-07-14 07:38:50.000000,33.9128708893,-72.3972856768,1468497600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
333,333,2016-08-19 11:44:58.000000,37.4098201429,-121.129942521,1471608000,60.32,0.04,,,53.06,,0.77,,clear-night,,0,0,,1010.47,,,Clear,60.32,,,10,,295.0,,2.04,,0.0
334,334,2016-08-05 01:19:56.000000,24.8430631819,-92.7020734201,1470398400,97.34,,,,77.13,,0.75,,clear-day,,,,rain,1012.9,,,Clear,86,,,,,140.0,,11,,0.0
335,335,2016-09-02 11:15:09.000000,46.5627687587,-103.7797314,1472817600,66.05,0.01,,,52.49,,0.62,,clear-night,,0,0,,1006.67,,,Clear,66.05,,,10,,163.0,,12.82,,0.0
336,336,2016-07-26 00:11:42.000000,40.4684107375,-117.118646504,1469534400,54.85,0,,,23.31,,0.29,,clear-night,,0,0,,1014.42,,,Clear,54.85,,,10,,135.0,,3.66,,0.0
337,337,2016-06-01 20:44:13.000000,44.7392370999,-112.902522272,1464782400,37.45,0,,,31.43,,0.79,,clear-day,,0,0,,1017.6,,,Clear,37.45,,,10,,199.0,,1.76,,0.0
338,338,2016-09-05 14:31:59.000000,34.0454031458,-72.3860878222,1473076800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
339,339,2016-06-29 13:25:22.000000,27.520834854,-90.9731813328,1467201600,90.03,0.24,,,74.24,,0.75,,clear-day,,0,0,,1014.3,,,Clear,83.15,,,10,,204.0,,5.43,,0.0
340,340,2016-09-03 19:23:18.000000,26.3690762823,-110.833486034,1472904000,81.08,0,,,59.06,,0.48,,clear-night,,0,0,,1007.62,,,Clear,80.52,,,9.21,,85.0,,2.62,,0.0
341,341,2016-06-16 12:14:56.000000,31.428814167,-120.868425911,1466078400,59,,,,,,,,clear-night,,,,rain,1016,,,Clear,59,,,,,310.0,,20,,0.0
342,342,2016-07-02 21:29:42.000000,47.2746650895,-79.9648625549,1467460800,53.6,0.39,,,49.06,,0.85,,partly-cloudy-day,,0,0,,1015.02,,,Partly Cloudy,53.6,,,9.71,,301.0,,8.19,,0.0
343,343,2016-05-15 17:52:25.000000,45.5004410297,-77.8409425772,1463313600,29.28,0.85,,,30.5,,0.82,,partly-cloudy-day,,0,0,,1007.62,,,Mostly Cloudy,35.32,,,9.21,,310.0,,7.35,,0.0
344,344,2016-08-22 05:57:42.000000,39.6475391168,-113.566870335,1471867200,63.89,0.04,,,37.04,,0.37,,clear-night,,0,0,,1001.82,,,Clear,63.89,,,10,,177.0,,9.33,,0.0
345,345,2016-07-04 02:56:45.000000,29.6354842329,-104.05467631,1467633600,75.32,0,,,59.76,,0.59,,clear-night,,0,0,,1008.46,,,Clear,75.32,,,10,,222.0,,6.38,,0.0
346,346,2016-05-09 04:27:29.000000,25.9521548989,-103.350202444,1462795200,74,1,,,56.79,,0.55,,cloudy,,0,0,,1006.4,,,Overcast,74,,,6.2,,200.0,,11,,0.0
347,347,2016-07-31 08:27:43.000000,49.7614940611,-102.626966318,1469966400,61.72,0.1,,,59.42,,0.92,,clear-day,,0.0033,0.11,rain,1006.35,,,Clear,61.72,,,8.52,,105.0,,4.07,,0.0
348,348,2016-08-24 15:00:31.000000,28.8552752463,-118.599647194,1472040000,76,,,,,,,,clear-night,,,,rain,1011.6,,,Clear,76,,,,,,,,,0.0
349,349,2016-07-20 05:37:40.000000,29.3672819656,-111.199245736,1469016000,90.37,0.31,,,69.73,,0.59,,partly-cloudy-night,,0,0,,1010.6,,,Partly Cloudy,85.83,,,9.37,,40.0,,2,,0.0
350,350,2016-05-26 12:40:33.000000,26.006675129,-84.0967537431,1464264000,78.27,,,,69.28,,0.74,,clear-day,,,,rain,1019.01,,,Clear,78.27,,,,,108.0,,16.58,,0.0
351,351,2016-08-18 13:54:37.000000,26.9510077401,-73.0845199149,1471521600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
352,352,2016-07-05 04:53:53.000000,35.7669331202,-68.2317894791,1467720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
353,353,2016-08-08 02:29:34.000000,44.5868062987,-116.207327972,1470657600,47.53,0,,,41.76,,0.75,,clear-night,,0,0,,1010.97,,,Clear,49.5,,,9.54,,314.0,,5.18,,0.0
354,354,2016-06-03 20:24:05.000000,29.0424346276,-78.3457418894,1464955200,84.27,,,,72.96,,0.79,,clear-day,,,,rain,1018.59,,,Clear,80.08,,,,,171.0,,6.56,,0.0
355,355,2016-09-15 19:58:02.000000,37.9861444382,-84.6649077988,1473940800,68.02,0.71,,,65.1,,0.9,,partly-cloudy-day,,0,0,,1021.44,,,Mostly Cloudy,68.02,,,6.43,,67.0,,6.78,,0.0
356,356,2016-06-25 11:03:29.000000,47.399572333,-84.2663739827,1466856000,60.38,0.19,,,52.2,,0.74,,clear-day,,0,0,,1018.51,,,Clear,60.38,,,10,,153.0,,3.24,,0.0
357,357,2016-08-24 02:41:40.000000,47.5877181153,-116.333408268,1472040000,51.54,0.1,,,42.37,,0.71,,clear-night,,0,0,,1021.59,,,Clear,51.54,,,10,,61.0,,5.66,,0.0
358,358,2016-07-17 08:04:40.000000,29.3512865359,-114.995189853,1468756800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
359,359,2016-07-14 20:09:58.000000,49.4721763351,-83.0428878408,1468497600,64.33,0.51,,,60.07,,0.86,,partly-cloudy-day,,0,0,,996.89,,,Partly Cloudy,64.33,,,10,,239.0,,10.18,,0.0
360,360,2016-07-04 11:51:13.000000,46.9358586865,-85.6923616706,1467633600,58.4,0.07,,,54.33,,0.86,,clear-day,,0,0,,1013.44,,,Clear,58.4,,,10,,200.0,,5.81,,0.0
361,361,2016-09-13 18:21:44.000000,41.8307880417,-103.226201433,1473768000,38.25,1,,,40.65,,0.89,,cloudy,,0.0044,0.17,rain,1022.7,,,Overcast,43.72,,,10,,83.0,,10.01,,0.0
362,362,2016-05-12 07:44:10.000000,28.7184416446,-86.6257906414,1463054400,74.61,0.17,,,71.68,,0.91,,clear-day,,0,0,,1020.31,,,Clear,74.61,,,5.53,,77.0,,4.12,,0.0
363,363,2016-08-29 08:39:02.000000,36.1843552799,-87.9308440267,1472472000,72.39,0.02,,,70.37,,0.93,,clear-day,,0,0,,1020.01,,,Clear,72.39,,,9.45,,56.0,,4.42,,0.0
364,364,2016-05-09 22:32:34.000000,38.763756383,-85.2126928102,1462795200,55.94,1,,,52.28,,0.88,,cloudy,,0.0035,0.12,rain,1016.53,,,Overcast,55.94,,,8.99,,101.0,,2.83,,0.0
365,365,2016-09-08 20:21:07.000000,29.5806751503,-86.6809663536,1473336000,74.7,0.12,,,70.85,,0.88,,clear-day,,0,0,,1019.44,,,Clear,74.7,,,9.35,,71.0,,4.63,,0.0
366,366,2016-09-18 07:05:42.000000,46.4796120898,-103.23280161,1474200000,60.62,0.21,,,42.91,,0.52,,clear-night,,0,0,,1003.84,,,Clear,60.62,,,10,,255.0,,9.13,,0.0
367,367,2016-06-30 00:31:53.000000,47.4590290597,-105.886003884,1467288000,56.61,0.02,,,52.82,,0.87,,clear-day,,0,0,,1021.98,,,Clear,56.61,,,10,,57.0,,4.32,,0.0
368,368,2016-06-20 22:25:09.000000,27.7022142952,-89.0815602121,1466424000,88.47,0.2,,,72.3,,0.7,,clear-day,,0,0,,1021.21,,,Clear,83.01,,,9.44,,95.0,,10.43,,0.0
369,369,2016-06-24 20:43:14.000000,45.4502467805,-94.6507838125,1466769600,62.51,0,,,59.57,,0.9,,clear-day,,0,0,,1017.53,,,Clear,62.51,,,9.73,,161.0,,5.75,,0.0
370,370,2016-08-18 01:46:29.000000,42.1538026735,-92.3215068967,1471521600,68.11,0.2,,,67.04,,0.96,,fog,,0,0,,1015.62,,,Foggy,68.11,,,1.86,,139.0,,2.39,,0.0
371,371,2016-09-17 13:52:07.000000,47.6808906336,-115.741268816,1474113600,56.53,0.38,,,39.83,,0.53,,partly-cloudy-night,,0,0,,1010.32,,,Partly Cloudy,56.53,,,10,,211.0,,7.07,,0.0
372,372,2016-08-12 13:25:26.000000,26.7014735192,-79.1265560507,1471003200,87.96,0.27,,,75.84,,0.83,,rain,,0.0461,0.71,rain,1017.09,,,Light Rain,81.34,,,8.95,,111.0,,7.11,,0.0
373,373,2016-09-10 22:48:04.000000,27.3796087686,-98.1977830365,1473508800,76.19,0.03,,,74.61,,0.95,,clear-night,,0,0,,1014.91,,,Clear,76.19,,,9.19,,162.0,,1.7,,0.0
374,374,2016-07-20 04:57:33.000000,41.9800882015,-98.3615869006,1469016000,73.16,0,,,66.99,,0.81,,clear-day,,0,0,,1014.23,,,Clear,73.16,,,10,,174.0,,9.69,,0.0
375,375,2016-08-09 18:42:21.000000,34.9639426032,-88.8069491396,1470744000,73.98,0.04,,,71.34,,0.92,,clear-day,,0,0,,1013.65,,,Clear,73.98,,,7.46,,326.0,,2.63,,0.0
376,376,2016-08-12 05:47:20.000000,48.4244985849,-105.524568595,1471003200,53.24,0.03,,,50.93,,0.92,,clear-day,,0,0,,1017.36,,,Clear,53.24,,,9.76,,271.0,,4.56,,0.0
377,377,2016-08-15 01:10:16.000000,46.5449145201,-77.1870374379,1471262400,60.26,0.54,,,58.83,,0.95,,partly-cloudy-day,,0,0,,1021.82,,,Partly Cloudy,60.26,,,9.43,,224.0,,2.73,,0.0
378,378,2016-07-11 17:41:20.000000,46.1492183783,-120.770425266,1468238400,55.15,0.06,,,46.57,,0.73,,clear-night,,0,0,,1016.89,,,Clear,55.15,,,10,,256.0,,5.94,,0.0
379,379,2016-05-13 11:11:46.000000,40.3713601833,-122.499492331,1463140800,56.82,0.07,,,51.04,,0.81,,clear-night,,0,0,,1013.56,,,Clear,56.82,,,10,,103.0,,1.45,,0.0
380,380,2016-07-02 00:26:53.000000,48.170284813,-109.215014905,1467460800,56.86,0,,,52.55,,0.85,,clear-day,,0,0,,1010.47,,,Clear,56.86,,,10,,152.0,,2.72,,0.0
381,381,2016-08-27 05:48:59.000000,35.5461903916,-94.7658970749,1472299200,70.24,0.07,,,68.87,,0.95,,clear-day,,0,0,,1017.26,,,Clear,70.24,,,6.03,,107.0,,1.54,,0.0
382,382,2016-08-07 03:40:18.000000,41.5751780086,-110.438194773,1470571200,60.46,0.04,,,44.58,,0.56,,clear-night,,0,0,,1010.43,,,Clear,60.46,,,10,,112.0,,2.1,,0.0
383,383,2016-05-17 17:36:18.000000,27.3575890622,-92.0555567218,1463486400,77.31,0.25,,,74.69,,0.92,,partly-cloudy-day,,0,0,,1011.45,,,Partly Cloudy,77.31,,,8.19,,174.0,,15.31,,0.0
384,384,2016-08-21 00:56:18.000000,45.0146820988,-120.46176283,1471780800,58.77,0,,,44.35,,0.59,,clear-night,,0,0,,1009.57,,,Clear,58.77,,,10,,183.0,,3.08,,0.0
385,385,2016-08-15 18:39:44.000000,29.0756024836,-94.0653646119,1471262400,91.77,0.31,,,76.31,,0.8,,partly-cloudy-day,,0,0,,1014.22,,,Partly Cloudy,83.2,,,10,,144.0,,11.28,,0.0
386,386,2016-07-04 14:21:38.000000,44.2540129273,-90.3584675041,1467633600,58.11,0,,,54.98,,0.89,,clear-day,,0,0,,1013.7,,,Clear,58.11,,,9.91,,113.0,,3.28,,0.0
387,387,2016-06-27 05:14:12.000000,49.6083220454,-75.860908448,1467028800,65.38,1,,,62.01,,0.89,,rain,,0.0353,0.68,rain,1009.73,,,Light Rain,65.38,,,6.79,,213.0,,7.55,,0.0
388,388,2016-08-13 13:23:15.000000,30.7120131764,-102.986325866,1471089600,69.49,0.27,,,66.52,,0.9,,rain,,0.0221,0.62,rain,1012.3,,,Light Rain,69.49,,,9.67,,271.0,,2.39,,0.0
389,389,2016-06-19 23:37:34.000000,36.9372972362,-97.6775115144,1466337600,72.37,0.07,,,70.6,,0.94,,clear-day,,0,0,,1019.4,,,Clear,72.37,,,7.93,,129.0,,5.8,,0.0
390,390,2016-06-24 15:26:01.000000,35.6405550107,-93.879435827,1466769600,73.54,0.16,,,70.1,,0.89,,clear-day,,0,0,,1016.67,,,Clear,73.54,,,9.7,,142.0,,1.76,,0.0
391,391,2016-06-03 01:02:33.000000,32.9777728533,-87.7881444957,1464955200,73.24,0,,,70.7,,0.92,,clear-day,,0,0,,1016.84,,,Clear,73.24,,,7.73,,190.0,,1.31,,0.0
392,392,2016-09-11 00:33:57.000000,34.5991057989,-71.678583387,1473595200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
393,393,2016-06-11 10:25:23.000000,33.8568852841,-80.760798513,1465646400,75.05,0.06,,,72.38,,0.91,,clear-day,,0,0,,1020.68,,,Clear,75.05,,,9.43,,213.0,,5.01,,0.0
394,394,2016-07-02 10:42:24.000000,48.9568106067,-98.2715294478,1467460800,58.15,0.06,,,53.13,,0.83,,clear-day,,0,0,,1018.05,,,Clear,58.15,,,10,,137.0,,3.8,,0.0
395,395,2016-07-11 11:03:16.000000,32.712298034,-73.3853935851,1468238400,91.22,,,,78.08,,0.88,,clear-day,,,,rain,1019.8,,,Clear,82,,,,,220.0,,13,,0.0
396,396,2016-07-03 15:51:49.000000,48.8568973065,-86.8645742117,1467547200,52.98,0.21,,,47.7,,0.82,,clear-day,,0,0,,1016.82,,,Clear,52.98,,,10,,245.0,,6.75,,0.0
397,397,2016-05-28 18:37:45.000000,43.4879335164,-95.7316574071,1464436800,61.46,1,,,60.14,,0.95,,rain,,0.0532,0.73,rain,1006.56,,,Light Rain,61.46,,,5.35,,36.0,,1.79,,0.0
398,398,2016-06-05 14:31:31.000000,26.9145024184,-93.2898357423,1465128000,77.9,0.25,,,70.88,,0.79,,partly-cloudy-day,,0,0,,1008.89,,,Partly Cloudy,77.9,,,9.32,,223.0,,4.58,,0.0
399,399,2016-06-14 22:38:46.000000,34.6123618174,-68.0443995323,1465905600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
400,400,2016-06-25 02:15:35.000000,31.4446981347,-94.6281114889,1466856000,74.78,0.05,,,73.54,,0.96,,clear-day,,0,0,,1017.8,,,Clear,74.78,,,7.48,,177.0,,3.71,,0.0
401,401,2016-09-11 07:30:08.000000,44.9535475304,-77.2567805761,1473595200,56.64,0.39,,,46.97,,0.7,,partly-cloudy-day,,0,0,,1013.04,,,Partly Cloudy,56.64,,,9.66,,296.0,,11.08,,0.0
