,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,visibility,windBearing,windSpeed,elevation,fire
229,-7.44,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.98,1595.76367188,1
230,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,238.0,1
231,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,238.0,1
232,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,591.0,1
233,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,591.0,1
234,-5.48,0.45,2.1,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,312.0,8.41,236.292755127,1
235,-5.48,0.45,2.1,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,312.0,8.41,236.292755127,1
236,-7.44,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.98,236.0,1
237,-7.44,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.98,236.0,1
238,-6.37,0.39,1.98,0.79,partly-cloudy-night,0.0,0.0,,1017.78,10.0,306.0,9.0,497.0,1
239,-6.37,0.39,1.98,0.79,partly-cloudy-night,0.0,0.0,,1017.78,10.0,306.0,9.0,497.0,1
240,-7.43,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.99,500.0,1
241,-7.43,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.99,500.0,1
242,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,237.0,1
243,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,583.0,1
244,-5.99,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.52,583.0,1
245,-5.99,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.52,239.0,1
246,-7.45,0.31,1.97,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.95,239.0,1
247,-7.45,0.31,1.97,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.95,589.0,1
248,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,232.0,1
249,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,232.0,1
250,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,1180.69848633,1
251,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,1180.69848633,1
252,-5.71,0.44,1.9,0.78,partly-cloudy-night,0.0,0.0,,1018.11,10.0,310.0,8.38,499.0,1
253,-5.71,0.44,1.9,0.78,partly-cloudy-night,0.0,0.0,,1018.11,10.0,310.0,8.38,499.0,1
254,-7.45,0.31,1.97,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.94,237.0,1
255,-7.45,0.31,1.97,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.94,592.0,1
256,-7.43,0.31,2.02,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,10.0,587.0,1
257,-7.43,0.31,2.02,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,10.0,587.0,1
258,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,437.0,1
259,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,466.096343994,1
260,-5.81,0.43,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,310.0,8.39,238.0,1
261,-5.81,0.43,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,310.0,8.39,590.0,1
262,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,590.0,1
263,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,868.0,1
264,-5.86,0.43,2.09,0.79,partly-cloudy-night,0.0,0.0,,1017.96,10.0,309.0,8.7,557.0,1
265,-5.86,0.43,2.09,0.79,partly-cloudy-night,0.0,0.0,,1017.96,10.0,309.0,8.7,557.0,1
266,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,527.0,1
267,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,527.0,1
268,-7.44,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.98,584.0,1
269,-7.44,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.98,584.0,1
270,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,290.0,1
271,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,290.0,1
272,-5.88,0.42,2.19,0.79,partly-cloudy-night,0.0,0.0,,1017.91,10.0,308.0,8.84,579.0,1
273,-5.81,0.43,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.48,579.0,1
274,-5.81,0.43,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.48,580.0,1
275,-5.49,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.49,580.0,1
276,-5.49,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.49,479.0,1
277,2.19,0.6,3.93,0.8,partly-cloudy-night,,,snow,1017.47,7.47,256.0,3.4,479.0,1
278,2.19,0.6,3.93,0.8,partly-cloudy-night,,,snow,1017.47,7.47,256.0,3.4,582.0,1
279,-6.03,0.42,1.84,0.79,partly-cloudy-night,0.0,0.0,,1017.99,10.0,308.0,8.57,582.0,1
280,-5.98,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.52,581.0,1
281,-5.98,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.52,581.0,1
282,-5.97,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,587.0,1
283,-5.97,0.42,1.83,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,587.0,1
284,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.22,445.158172607,1
285,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.22,445.158172607,1
286,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,588.0,1
287,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,500.0,1
288,-5.62,0.45,1.95,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,311.0,8.37,558.236572266,1
289,-5.62,0.45,1.95,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,311.0,8.37,558.236572266,1
290,-6.38,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.74,10.0,306.0,9.12,285.0,1
291,-6.38,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.74,10.0,306.0,9.12,285.0,1
292,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.22,578.0,1
293,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.22,578.0,1
294,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,537.0,1
295,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,537.0,1
296,-5.91,0.42,1.95,0.79,partly-cloudy-night,0.0,0.0,,1018.0,10.0,309.0,8.59,467.0,1
297,-5.91,0.42,1.95,0.79,partly-cloudy-night,0.0,0.0,,1018.0,10.0,309.0,8.59,467.0,1
298,8.78,1.0,17.21,0.82,cloudy,0.0,0.0,,1018.8,5.88,332.0,14.45,1449.06628418,1
299,8.78,1.0,17.21,0.82,cloudy,0.0,0.0,,1018.8,5.88,332.0,14.45,536.0,1
300,-6.34,0.39,1.95,0.79,partly-cloudy-night,0.0,0.0,,1017.8,10.0,306.0,8.95,536.0,1
301,-6.34,0.39,1.95,0.79,partly-cloudy-night,0.0,0.0,,1017.8,10.0,306.0,8.95,588.0,1
302,-6.38,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.74,10.0,306.0,9.12,588.0,1
303,-6.38,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.74,10.0,306.0,9.12,399.0,1
304,-5.46,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,312.0,8.47,399.0,1
305,-5.46,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,312.0,8.47,586.0,1
306,-5.56,0.45,2.1,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.48,586.0,1
307,-5.56,0.45,2.1,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.48,172.589874268,1
308,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,172.589874268,1
309,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,1502.87976074,1
310,-5.61,0.45,1.95,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,311.0,8.36,1502.87976074,1
311,-5.61,0.45,1.95,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,311.0,8.36,588.0,1
312,-5.45,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,312.0,8.47,588.0,1
313,-5.45,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,312.0,8.47,587.0,1
314,-7.36,0.31,2.17,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,10.15,587.0,1
315,-7.36,0.31,2.17,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,10.15,587.0,1
316,-5.75,0.44,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,310.0,8.43,587.0,1
317,-5.75,0.44,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,310.0,8.43,1607.59326172,1
318,-5.46,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.47,1607.59326172,1
319,-5.46,0.45,2.17,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.47,1368.66564941,1
320,-5.91,0.42,1.97,0.79,partly-cloudy-night,0.0,0.0,,1017.99,10.0,309.0,8.62,1368.66564941,1
321,-5.91,0.42,1.97,0.79,partly-cloudy-night,0.0,0.0,,1017.99,10.0,309.0,8.62,587.336364746,1
322,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,587.336364746,1
323,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,238.0,1
324,-5.88,0.43,1.92,0.79,partly-cloudy-night,0.0,0.0,,1018.03,10.0,309.0,8.53,238.0,1
325,-5.88,0.43,1.92,0.79,partly-cloudy-night,0.0,0.0,,1018.03,10.0,309.0,8.53,1316.81225586,1
326,-7.48,0.31,1.91,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,9.88,1316.81225586,1
327,-6.34,0.39,1.96,0.79,partly-cloudy-night,0.0,0.0,,1017.8,10.0,306.0,8.95,238.0,1
328,-6.34,0.39,1.96,0.79,partly-cloudy-night,0.0,0.0,,1017.8,10.0,306.0,8.95,238.0,1
329,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,584.0,1
330,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,584.0,1
331,-5.94,0.42,2.16,0.79,partly-cloudy-night,0.0,0.0,,1017.9,10.0,308.0,8.86,463.0,1
332,-5.94,0.42,2.16,0.79,partly-cloudy-night,0.0,0.0,,1017.9,10.0,308.0,8.86,463.0,1
333,-6.33,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.77,10.0,306.0,9.08,581.0,1
334,-6.33,0.39,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.77,10.0,306.0,9.08,581.0,1
335,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.98,501.0,1
336,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.98,501.0,1
337,-6.5,0.38,1.86,0.79,partly-cloudy-night,0.0,0.0,,1017.77,10.0,305.0,8.96,1874.68054199,1
338,-6.5,0.38,1.86,0.79,partly-cloudy-night,0.0,0.0,,1017.77,10.0,305.0,8.96,1366.51721191,1
339,-5.97,0.42,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.98,10.0,309.0,8.61,1366.51721191,1
340,-5.97,0.42,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.98,10.0,309.0,8.61,869.972595215,1
341,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,869.972595215,1
342,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.46,155.0,9.96,587.0,1
343,-5.78,0.43,2.04,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,310.0,8.59,587.0,1
344,-5.78,0.43,2.04,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,310.0,8.59,587.0,1
345,-5.99,0.42,1.82,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,586.0,1
346,-5.99,0.42,1.82,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,237.791824341,1
347,-5.78,0.43,2.17,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,309.0,8.73,237.791824341,1
348,-5.78,0.43,2.17,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,309.0,8.73,1422.0,1
349,-6.08,0.41,1.85,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,308.0,8.62,1422.0,1
350,-6.08,0.41,1.85,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,308.0,8.62,585.0,1
351,-5.88,0.43,1.96,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.58,238.0,1
352,-5.88,0.43,1.96,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.58,1450.10083008,1
353,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,1450.10083008,1
354,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,1411.0,1
355,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,585.0,1
356,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,585.0,1
357,-6.06,0.41,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.94,10.0,308.0,8.68,868.259399414,1
358,-6.06,0.41,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.94,10.0,308.0,8.68,868.259399414,1
359,-7.43,0.31,2.03,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.01,832.0,1
360,-7.43,0.31,2.03,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.01,579.0,1
361,-5.58,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.45,579.0,1
362,-5.58,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.45,524.01385498,1
363,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,10.21,524.01385498,1
364,-7.34,0.31,2.22,0.8,partly-cloudy-night,,,snow,1017.3,10.0,300.0,10.21,1455.91894531,1
365,16.78,1.0,25.77,0.86,cloudy,0.0,0.0,,1018.2,3.39,319.0,19.99,579.0,1
366,16.78,1.0,25.77,0.86,cloudy,0.0,0.0,,1018.2,3.39,319.0,19.99,579.0,1
367,-6.0,0.42,1.82,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,1406.22692871,1
368,-6.0,0.42,1.82,0.79,partly-cloudy-night,0.0,0.0,,1018.02,10.0,309.0,8.51,1406.22692871,1
369,-5.88,0.43,1.96,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.58,579.0,1
370,-5.88,0.43,1.96,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.58,579.0,1
371,-2.27,1.0,6.47,0.81,cloudy,,,snow,1017.8,3.51,155.0,9.96,496.0,1
372,-2.27,1.0,6.47,0.81,cloudy,,,snow,1017.8,3.51,155.0,9.96,496.0,1
373,-5.79,0.43,2.05,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.6,495.857177734,1
374,-5.79,0.43,2.05,0.79,partly-cloudy-night,0.0,0.0,,1018.01,10.0,309.0,8.6,495.857177734,1
375,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,496.0,1
376,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,496.0,1
377,-5.59,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.46,586.0,1
378,-5.59,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,311.0,8.46,586.0,1
379,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,495.0,1
380,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,898.702575684,1
381,18.86,1.0,20.14,0.81,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,580.0,1
382,-5.94,0.42,1.85,0.79,partly-cloudy-night,0.0,0.0,,1018.03,10.0,309.0,8.5,580.0,1
383,-5.94,0.42,1.85,0.79,partly-cloudy-night,0.0,0.0,,1018.03,10.0,309.0,8.5,492.315979004,1
384,16.78,1.0,25.77,0.86,cloudy,0.0,0.0,,1018.2,3.39,319.0,19.99,492.315979004,1
385,16.78,1.0,25.77,0.86,cloudy,0.0,0.0,,1018.2,3.39,319.0,19.99,583.0,1
386,16.71,1.0,25.74,0.86,cloudy,0.0,0.0,,1018.22,3.31,319.0,19.99,583.0,1
387,-5.78,0.44,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,310.0,8.35,498.336334229,1
388,-5.78,0.44,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,310.0,8.35,498.336334229,1
389,-6.36,0.39,2.09,0.79,partly-cloudy-night,0.0,0.0,,1017.75,10.0,306.0,9.13,459.900634766,1
390,-6.36,0.39,2.09,0.79,partly-cloudy-night,0.0,0.0,,1017.75,10.0,306.0,9.13,459.900634766,1
391,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,487.0,1
392,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,487.0,1
393,18.86,1.0,20.14,0.81,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,487.0,1
394,-5.76,0.44,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,310.0,8.34,240.0,1
395,-5.76,0.44,1.83,0.78,partly-cloudy-night,0.0,0.0,,1018.13,10.0,310.0,8.34,240.0,1
396,-5.53,0.45,2.06,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,311.0,8.41,462.984344482,1
397,-5.53,0.45,2.06,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,311.0,8.41,462.984344482,1
398,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,485.843719482,1
399,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,485.843719482,1
400,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,1844.9621582,1
401,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,1844.9621582,1
402,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,450.0,1
403,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,450.0,1
404,-6.1,0.41,1.91,0.79,partly-cloudy-night,0.0,0.0,,1017.93,10.0,308.0,8.7,454.0,1
405,-6.1,0.41,1.91,0.79,partly-cloudy-night,0.0,0.0,,1017.93,10.0,308.0,8.7,454.0,1
406,13.68,0.81,10.93,0.89,partly-cloudy-night,0.0,0.0,,1033.56,10.0,240.0,3.0,449.0,1
407,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,449.0,1
408,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,2218.04492188,1
409,13.68,0.81,10.93,0.89,partly-cloudy-night,0.0,0.0,,1033.56,10.0,240.0,3.0,2218.04492188,1
410,-5.83,0.43,1.91,0.78,partly-cloudy-night,0.0,0.0,,1018.05,10.0,310.0,8.48,1531.20410156,1
411,-5.83,0.43,1.91,0.78,partly-cloudy-night,0.0,0.0,,1018.05,10.0,310.0,8.48,1531.20410156,1
412,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,1809.31860352,1
413,-7.39,0.31,2.12,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,1809.31860352,1
414,-5.74,0.44,1.93,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,310.0,8.43,1515.0291748,1
415,-5.74,0.44,1.93,0.78,partly-cloudy-night,0.0,0.0,,1018.09,10.0,310.0,8.43,1515.0291748,1
416,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,581.0,1
417,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,581.0,1
418,-5.82,0.43,1.91,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.48,586.0,1
419,-5.82,0.43,1.91,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.48,586.0,1
420,-7.43,0.31,1.99,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,464.0,1
421,-7.43,0.31,1.99,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,464.0,1
422,8.76,0.66,4.08,0.81,partly-cloudy-night,,,snow,1017.6,6.72,221.0,2.48,241.0,1
423,8.76,0.66,4.08,0.81,partly-cloudy-night,,,snow,1017.6,6.72,221.0,2.48,241.0,1
424,13.74,0.8,10.99,0.88,partly-cloudy-night,0.0,0.0,,1033.55,10.0,240.0,3.0,1465.62585449,1
425,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,1465.62585449,1
426,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,871.658874512,1
427,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,238.0,1
428,-7.47,0.31,1.92,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.88,238.0,1
429,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.68,154.0,9.96,578.0,1
430,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.68,154.0,9.96,578.0,1
431,-7.39,0.31,2.11,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,495.0,1
432,-7.39,0.31,2.11,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,495.0,1
433,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,884.456542969,1
434,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,462.936096191,1
435,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,462.936096191,1
436,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,462.0,1
437,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,609.0,1
438,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,609.0,1
439,-7.43,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.98,585.0,1
440,-7.43,0.31,2.01,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.98,464.0,1
441,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,464.0,1
442,-7.44,0.31,2.0,0.8,partly-cloudy-night,,,snow,1017.31,10.0,300.0,9.96,442.061859131,1
443,-5.64,0.44,2.09,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.53,243.0,1
444,-5.64,0.44,2.09,0.78,partly-cloudy-night,0.0,0.0,,1018.06,10.0,310.0,8.53,243.0,1
445,-5.99,0.42,1.95,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,308.0,8.65,974.0,1
446,-5.99,0.42,1.95,0.79,partly-cloudy-night,0.0,0.0,,1017.97,10.0,308.0,8.65,974.0,1
447,-7.47,0.31,1.93,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.9,949.470458984,1
448,-7.47,0.31,1.93,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.9,976.0,1
449,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,976.0,1
450,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,580.984008789,1
451,13.55,0.81,10.82,0.89,partly-cloudy-night,0.0,0.0,,1033.59,10.0,240.0,3.0,442.175262451,1
452,-2.27,1.0,6.47,0.81,cloudy,,,snow,1017.8,3.5,155.0,9.96,950.0,1
453,-2.27,1.0,6.47,0.81,cloudy,,,snow,1017.8,3.5,155.0,9.96,585.0,1
454,-5.56,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.44,425.0,1
455,-5.56,0.45,2.07,0.78,partly-cloudy-night,0.0,0.0,,1018.1,10.0,311.0,8.44,425.0,1
456,-7.39,0.31,2.11,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,579.0,1
457,-7.39,0.31,2.11,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.1,579.0,1
458,13.55,0.81,10.82,0.89,partly-cloudy-night,0.0,0.0,,1033.59,10.0,240.0,3.0,498.0,1
459,8.82,0.66,4.15,0.81,partly-cloudy-night,,,snow,1017.6,6.66,223.0,2.48,498.0,1
460,8.82,0.66,4.15,0.81,partly-cloudy-night,,,snow,1017.6,6.66,223.0,2.48,579.0,1
461,-7.47,0.31,1.93,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.9,579.0,1
462,-7.47,0.31,1.93,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,9.9,582.0,1
463,14.29,0.87,15.42,0.62,partly-cloudy-night,0.0,0.0,,1026.06,9.34,315.0,16.22,500.0,1
464,-2.05,1.0,5.09,0.77,cloudy,0.0,0.0,,1019.58,9.59,12.0,9.45,500.0,1
465,-2.05,1.0,5.09,0.77,cloudy,0.0,0.0,,1019.58,9.59,12.0,9.45,1499.89196777,1
466,-5.72,0.44,2.07,0.79,partly-cloudy-night,0.0,0.0,,1018.03,10.0,310.0,8.56,1499.89196777,1
