"","FIRE_NAME","FIRE_DAY","FIRE_MONTH","FIRE_YEAR","DATA_SOURC","CAUSE","REPORTED_A","SIZE_CLASS","AGENCY","COMMENTS","IGNITION_D","CONT_DATE","REGION_NUM","FOREST_NUM","ICS_CODE","ACRES","HA","SIZE_CLASS_"
"916","HARNDEN",10,9,1945,"UNKNOWN",2,0,"C","USF","",19450910,19450000,5,10,"SRF",9.96,4.03,"10-99.9 acres"
"917","PINE",10,7,1945,"UNKNOWN",1,0,"B","USF","",19450710,19450000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"918","HETTEN",9,10,1945,"UNKNOWN",1,0,"B","USF","",19451009,19450000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"919","HUBER",20,8,1945,"UNKNOWN",2,0,"C","USF","",19450820,19450000,5,10,"SRF",81.38,32.93,"10-99.9 acres"
"920","RAYS GULCH",20,6,1945,"UNKNOWN",1,0,"C","USF","",19450620,19450000,5,5,"KNF",22.05,8.92,"10-99.9 acres"
"921","MANZANITA GRADE",27,4,1949,"UNKNOWN",5,80,"C","USF","",19490427,19490427,5,17,"TNF",98.6,39.9,"10-99.9 acres"
"922","JONKOWSKI",1,5,1949,"UNKNOWN",5,40,"C","USF","",19490501,19490502,5,17,"TNF",29.14,11.79,"10-99.9 acres"
"923","BOMAN MINE",23,4,1949,"UNKNOWN",3,27,"C","USF","",19490423,19490423,5,17,"TNF",31.21,12.63,"10-99.9 acres"
"924","COLD STREAM",6,8,1949,"UNKNOWN",3,92,"C","USF","",19490806,19490806,5,17,"TNF",99.67,40.34,"10-99.9 acres"
"925","",0,0,1941,"UNKNOWN",9,0,"F","USF","",19410000,19410000,5,7,"LPF",1282.95,519.19,"1000-4999.9 acres"
"926","",0,0,1918,"UNKNOWN",9,0,"D","USF","",19180000,19180000,5,17,"TNF",178.14,72.09,"100-299.9 acres"
"927","",0,0,1945,"UNKNOWN",1,0,"C","USF","",19450000,19450000,5,14,"SHF",97.46,39.44,"10-99.9 acres"
"928","",0,0,1945,"UNKNOWN",9,0,"D","USF","",19450000,19450000,5,14,"SHF",108.58,43.94,"100-299.9 acres"
"929","",23,7,1968,"UNKNOWN",8,0,"C","USF","",19680723,19680000,4,21,"TOI",38.61,15.62,"10-99.9 acres"
"930","",0,0,1928,"UNKNOWN",9,0,"G","USF","",19280000,19280000,5,7,"LPF",20898.11,8457.16,"5000+ acres"
"931","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,7,"LPF",1323.47,535.59,"1000-4999.9 acres"
"932","",0,0,1928,"UNKNOWN",9,0,"G","USF","",19280000,19280000,5,2,"CNF",48612.58,19672.81,"5000+ acres"
"933","",0,0,1928,"UNKNOWN",9,0,"G","USF","",19280000,19280000,5,2,"CNF",62967.05,25481.86,"5000+ acres"
"934","",0,0,1928,"UNKNOWN",9,0,"C","USF","",19280000,19280000,5,2,"CNF",94.23,38.13,"10-99.9 acres"
"935","RINCON",5,9,2005,"GPS Ground",10,20,"C","USF","",20050905,20050905,5,1,"ANF",20.67,8.36,"10-99.9 acres"
"936","DUMP",1,8,2005,"HD",9,15,"C","USF","",20050801,20050801,5,15,"SNF",22.98,9.3,"10-99.9 acres"
"937","TOLLHOUSE",8,9,2005,"HD",1,12,"C","USF","",20050908,20050910,5,14,"SHF",12.53,5.07,"10-99.9 acres"
"938","BAGLEY",7,11,2005,"HD",1,438,"E","USF","",20051107,20051127,5,14,"SHF",433.1,175.27,"300-999.9 acres"
"939","BLOOMER",23,8,1999,"UNKNOWN",1,0,"F","CDF","",19990823,19990000,5,11,"BTU",2609.67,1056.1,"1000-4999.9 acres"
"940","KERN",27,10,2005,"GPS Ground",1,346,"E","NPS","",20051027,20051203,5,4,"KNP",376.22,152.25,"300-999.9 acres"
"941","SESPE",23,8,1964,"UNKNOWN",9,0,"E","USF","",19640823,19640000,5,7,"LPF",770.64,311.87,"300-999.9 acres"
"942","",0,0,1948,"UNKNOWN",9,0,"C","USF","",19480000,19480000,5,13,"SQF",11.47,4.64,"10-99.9 acres"
"943","",0,0,1948,"UNKNOWN",9,0,"G","USF","",19480000,19480000,5,2,"CNF",7883.59,3190.37,"5000+ acres"
"944","",0,0,1924,"UNKNOWN",9,0,"E","USF","",19240000,19240000,5,14,"SHF",634.19,256.65,"300-999.9 acres"
"945","",0,0,1924,"UNKNOWN",9,0,"F","USF","",19240000,19240000,5,14,"SHF",3334.12,1349.27,"1000-4999.9 acres"
"946","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,14,"SHF",121.07,48.99,"100-299.9 acres"
"947","",0,0,1924,"UNKNOWN",9,0,"D","USF","",19240000,19240000,5,14,"SHF",179.26,72.54,"100-299.9 acres"
"948","",0,0,1964,"UNKNOWN",9,0,"E","USF","",19640000,19640000,5,15,"SNF",407.68,164.98,"300-999.9 acres"
"949","",0,0,1964,"UNKNOWN",1,0,"C","USF","",19640000,19640000,5,15,"SNF",46.5,18.82,"10-99.9 acres"
"950","",0,0,1964,"UNKNOWN",1,0,"C","USF","",19640000,19640000,5,4,"INF",86.33,34.94,"10-99.9 acres"
"951","",0,0,1964,"UNKNOWN",9,0,"D","USF","",19640000,19640000,5,6,"LNF",182.97,74.05,"100-299.9 acres"
"952","",0,0,1927,"UNKNOWN",9,0,"D","USF","",19270000,19270000,5,2,"CNF",122.51,49.58,"100-299.9 acres"
"953","",0,0,1927,"UNKNOWN",9,0,"C","USF","",19270000,19270000,5,2,"CNF",47.49,19.22,"10-99.9 acres"
"954","",0,0,1949,"UNKNOWN",1,0,"D","USF","",19490000,19490000,5,14,"SHF",248.97,100.75,"100-299.9 acres"
"955","",0,0,1949,"UNKNOWN",1,0,"E","USF","",19490000,19490000,5,14,"SHF",977.58,395.61,"300-999.9 acres"
"956","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,14,"SHF",198.31,80.25,"100-299.9 acres"
"957","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,14,"SHF",109.76,44.42,"100-299.9 acres"
"958","DENVER EVANS #2",21,8,1951,"UNKNOWN",1,0,"C","USF","",19510821,19510000,5,10,"SRF",8.96,3.63,"10-99.9 acres"
"959","HETTEN ROCK",21,8,1951,"UNKNOWN",1,0,"B","USF","",19510821,19510000,5,10,"SRF",4.68,1.89,"0.26-9.9 acres"
"960","COPCO",28,3,1951,"UNKNOWN",3,0,"C","USF","",19510328,19510000,5,10,"SRF",21.66,8.77,"10-99.9 acres"
"961","FLINT VALLEY",17,9,1951,"UNKNOWN",1,0,"E","USF","",19510917,19510000,5,10,"SRF",325.69,131.8,"300-999.9 acres"
"962","",0,0,1921,"UNKNOWN",1,0,"F","USF","",19210000,19210000,5,15,"SNF",1258.02,509.1,"1000-4999.9 acres"
"963","",0,0,1921,"UNKNOWN",9,0,"D","USF","",19210000,19210000,5,6,"LNF",131.2,53.1,"100-299.9 acres"
"964","",0,0,1921,"UNKNOWN",9,0,"D","USF","",19210000,19210000,5,6,"LNF",166.06,67.2,"100-299.9 acres"
"965","",0,0,1921,"UNKNOWN",9,0,"F","USF","",19210000,19210000,5,6,"LNF",1230.45,497.95,"1000-4999.9 acres"
"966","",0,0,1921,"UNKNOWN",9,0,"E","USF","",19210000,19210000,5,6,"LNF",379.31,153.5,"300-999.9 acres"
"967","",0,0,1926,"UNKNOWN",9,0,"C","USF","",19260000,19260000,5,13,"SQF",34.05,13.78,"10-99.9 acres"
"968","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",11.8,4.78,"10-99.9 acres"
"969","",0,0,1926,"UNKNOWN",1,0,"E","USF","",19260000,19260000,5,13,"SQF",656.02,265.48,"300-999.9 acres"
"970","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",51.83,20.98,"10-99.9 acres"
"971","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",47.97,19.41,"10-99.9 acres"
"972","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",97.94,39.63,"10-99.9 acres"
"973","",0,0,1926,"UNKNOWN",1,0,"D","USF","",19260000,19260000,5,13,"SQF",157.97,63.93,"100-299.9 acres"
"974","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",26.83,10.86,"10-99.9 acres"
"975","",0,0,1926,"UNKNOWN",1,0,"D","USF","",19260000,19260000,5,13,"SQF",133.06,53.85,"100-299.9 acres"
"976","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",9.01,3.65,"10-99.9 acres"
"977","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",75.96,30.74,"10-99.9 acres"
"978","",0,0,1926,"UNKNOWN",9,0,"D","USF","",19260000,19260000,5,13,"SQF",217.15,87.88,"100-299.9 acres"
"979","",0,0,1926,"UNKNOWN",9,0,"D","USF","",19260000,19260000,5,13,"SQF",137.23,55.53,"100-299.9 acres"
"980","",0,0,1926,"UNKNOWN",1,0,"C","USF","",19260000,19260000,5,13,"SQF",40.93,16.56,"10-99.9 acres"
"981","",0,0,1939,"UNKNOWN",9,0,"D","USF","",19390000,19390000,5,6,"LNF",205.42,83.13,"100-299.9 acres"
"982","",0,0,1939,"UNKNOWN",1,0,"E","USF","",19390000,19390000,5,11,"LNF",668.41,270.5,"300-999.9 acres"
"983","FOUTS SPRING",0,0,1939,"UNKNOWN",9,0,"E","USF","",19390000,19390000,5,8,"MNF",524.28,212.17,"300-999.9 acres"
"984","ELK MTN",0,0,1939,"UNKNOWN",9,0,"F","USF","",19390000,19390000,5,8,"MNF",1929.44,780.82,"1000-4999.9 acres"
"985","ALLEY CREEK",0,0,1939,"UNKNOWN",9,0,"F","USF","",19390000,19390000,5,8,"MNF",1023.1,414.04,"1000-4999.9 acres"
"986","",0,0,1939,"UNKNOWN",1,0,"C","USF","",19390000,19390000,5,13,"SQF",8.88,3.6,"10-99.9 acres"
"987","STRICKER BASIN",26,3,1939,"UNKNOWN",1,0,"C","USF","",19390326,19390000,5,10,"SRF",35.58,14.4,"10-99.9 acres"
"988","MAIL",2,8,1939,"UNKNOWN",5,0,"D","USF","",19390802,19390000,5,10,"SRF",142.52,57.67,"100-299.9 acres"
"989","SIX MILE",20,4,1939,"UNKNOWN",1,0,"C","USF","",19390420,19390000,5,5,"KNF",23.3,9.43,"10-99.9 acres"
"990","MUNSON #1",22,3,1939,"UNKNOWN",7,0,"C","USF","",19390322,19390000,5,5,"KNF",31.95,12.93,"10-99.9 acres"
"991","MUNSON #2",22,3,1939,"UNKNOWN",7,0,"C","USF","",19390322,19390000,5,5,"KNF",35.03,14.18,"10-99.9 acres"
"992","MILE POST 15",25,5,1939,"UNKNOWN",7,0,"C","USF","",19390525,19390000,5,5,"KNF",10.9,4.41,"10-99.9 acres"
"993","JAEGER",12,7,1939,"UNKNOWN",9,0,"C","USF","",19390712,19390000,5,5,"KNF",20.99,8.49,"10-99.9 acres"
"994","COTTONWOOD",14,5,1939,"UNKNOWN",3,0,"C","USF","",19390514,19390000,5,5,"KNF",94.13,38.09,"10-99.9 acres"
"995","",0,0,1911,"UNKNOWN",9,0,"E","USF","",19110000,19110000,5,15,"SNF",337.32,136.51,"300-999.9 acres"
"996","",0,0,1911,"UNKNOWN",9,0,"F","USF","",19110000,19110000,5,15,"SNF",1171.55,474.11,"1000-4999.9 acres"
"997","",0,0,1911,"UNKNOWN",1,0,"E","USF","",19110000,19110000,5,15,"SNF",325.83,131.86,"300-999.9 acres"
"998","",0,0,1911,"UNKNOWN",9,0,"C","USF","",19110000,19110000,5,15,"SNF",43.81,17.73,"10-99.9 acres"
"999","HIGHLAND",27,9,2005,"GPS Ground",1,45,"C","USF","",20050927,20050611,5,16,"STF",43.21,17.49,"10-99.9 acres"
"1000","ULLATHORNE 2",24,9,1910,"UNKNOWN",4,0,"C","USF","",19100924,19100000,5,10,"SRF",79.66,32.24,"10-99.9 acres"
"1001","BULL CREEK",5,8,1910,"UNKNOWN",4,0,"C","USF","",19100805,19100000,5,10,"SRF",56.9,23.03,"10-99.9 acres"
"1002","BLUFF CREEK",30,8,1911,"UNKNOWN",7,0,"F","USF","",19110830,19110000,5,10,"SRF",1372.7,555.51,"1000-4999.9 acres"
"1003","",0,0,1912,"UNKNOWN",9,0,"F","USF","",19120000,19120000,5,7,"LPF",1112.91,450.38,"1000-4999.9 acres"
"1004","",0,0,1912,"UNKNOWN",9,0,"E","USF","",19120000,19120000,5,2,"CNF",438.12,177.3,"300-999.9 acres"
"1005","",0,0,1912,"UNKNOWN",9,0,"C","USF","",19120000,19120000,5,2,"CNF",82.56,33.41,"10-99.9 acres"
"1006","",0,0,1928,"UNKNOWN",9,0,"C","USF","",19280000,19280000,5,13,"SQF",44.27,17.92,"10-99.9 acres"
"1007","",0,0,1928,"UNKNOWN",9,0,"D","USF","",19280000,19280000,5,13,"SQF",201.37,81.49,"100-299.9 acres"
"1008","",0,0,1928,"UNKNOWN",9,0,"E","USF","",19280000,19280000,5,13,"SQF",693.83,280.78,"300-999.9 acres"
"1009","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",2940.32,1189.91,"1000-4999.9 acres"
"1010","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",3363.46,1361.15,"1000-4999.9 acres"
"1011","",0,0,1928,"UNKNOWN",1,0,"D","USF","",19280000,19280000,5,13,"SQF",134.35,54.37,"100-299.9 acres"
"1012","",0,0,1928,"UNKNOWN",1,0,"B","USF","",19280000,19280000,5,13,"SQF",6.3,2.55,"0.26-9.9 acres"
"1013","",0,0,1928,"UNKNOWN",1,0,"C","USF","",19280000,19280000,5,13,"SQF",9.55,3.87,"10-99.9 acres"
"1014","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",3181.28,1287.42,"1000-4999.9 acres"
"1015","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",1878.68,760.28,"1000-4999.9 acres"
"1016","",0,0,1928,"UNKNOWN",1,0,"F","USF","",19280000,19280000,5,13,"SQF",1952.04,789.96,"1000-4999.9 acres"
"1017","",0,0,1928,"UNKNOWN",9,0,"G","USF","",19280000,19280000,5,13,"SQF",11992.74,4853.29,"5000+ acres"
"1018","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",1319.83,534.12,"1000-4999.9 acres"
"1019","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",3191.87,1291.7,"1000-4999.9 acres"
"1020","",0,0,1928,"UNKNOWN",9,0,"F","USF","",19280000,19280000,5,13,"SQF",2825.28,1143.35,"1000-4999.9 acres"
"1021","",0,0,1928,"UNKNOWN",9,0,"G","USF","",19280000,19280000,5,15,"SQF",22144.3,8961.48,"5000+ acres"
"1022","",0,0,1928,"UNKNOWN",9,0,"D","USF","",19280000,19280000,5,2,"CNF",103.42,41.85,"100-299.9 acres"
"1023","",0,0,1928,"UNKNOWN",9,0,"C","USF","",19280000,19280000,5,2,"CNF",70.55,28.55,"10-99.9 acres"
"1024","",0,0,1928,"UNKNOWN",9,0,"D","USF","",19280000,19280000,5,2,"CNF",128.81,52.13,"100-299.9 acres"
"1025","",0,0,1928,"UNKNOWN",9,0,"E","USF","",19280000,19280000,5,2,"CNF",837.67,338.99,"300-999.9 acres"
"1026","",0,0,1924,"UNKNOWN",9,0,"F","USF","",19240000,19240000,5,14,"SHF",1937.33,784.01,"1000-4999.9 acres"
"1027","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,14,"SHF",291.97,118.16,"100-299.9 acres"
"1028","",0,0,1924,"UNKNOWN",1,0,"E","USF","",19240000,19240000,5,14,"SHF",376.47,152.35,"300-999.9 acres"
"1029","",0,0,1924,"UNKNOWN",9,0,"E","USF","",19240000,19240000,5,14,"SHF",489.99,198.29,"300-999.9 acres"
"1030","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,14,"SHF",141.4,57.22,"100-299.9 acres"
"1031","",0,0,1924,"UNKNOWN",1,0,"F","USF","",19240000,19240000,5,14,"SHF",1435.19,580.8,"1000-4999.9 acres"
"1032","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,10,"SHF",160.19,64.83,"100-299.9 acres"
"1033","",0,0,1924,"UNKNOWN",1,0,"E","USF","",19240000,19240000,5,14,"SHF",577.79,233.82,"300-999.9 acres"
"1034","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,14,"SHF",200.75,81.24,"100-299.9 acres"
"1035","",0,0,1924,"UNKNOWN",9,0,"E","USF","",19240000,19240000,5,14,"SHF",482.54,195.28,"300-999.9 acres"
"1036","",0,0,1924,"UNKNOWN",9,0,"G","USF","",19240000,19240000,5,14,"SHF",11278.4,4564.21,"5000+ acres"
"1037","",0,0,1924,"UNKNOWN",1,0,"D","USF","",19240000,19240000,5,14,"SHF",163.94,66.34,"100-299.9 acres"
"1038","",0,0,1924,"UNKNOWN",9,0,"F","USF","",19240000,19240000,5,14,"SHF",2444.19,989.13,"1000-4999.9 acres"
"1039","",0,0,1924,"UNKNOWN",9,0,"D","USF","",19240000,19240000,5,14,"SHF",113.73,46.02,"100-299.9 acres"
"1040","",0,0,1924,"UNKNOWN",9,0,"F","USF","",19240000,19240000,5,14,"SHF",1001.06,405.11,"1000-4999.9 acres"
"1041","",0,0,1924,"UNKNOWN",9,0,"F","USF","",19240000,19240000,5,14,"SHF",2198.47,889.69,"1000-4999.9 acres"
"1042","",0,0,1916,"UNKNOWN",9,0,"E","USF","",19160000,19160000,5,9,"MDF",694.63,281.11,"300-999.9 acres"
"1043","N/A",12,4,1916,"UNKNOWN",5,0,"C","USF","",19160412,19160000,5,10,"SRF",19.91,8.06,"10-99.9 acres"
"1044","N/A",10,6,1916,"UNKNOWN",5,0,"C","USF","",19160610,19160000,5,10,"SRF",9.96,4.03,"10-99.9 acres"
"1045","N/A",23,6,1916,"UNKNOWN",5,0,"B","USF","",19160623,19160000,5,10,"SRF",4.73,1.91,"0.26-9.9 acres"
"1046","CRAWFORD CREEK",20,8,1916,"UNKNOWN",5,0,"B","USF","",19160820,19160000,5,10,"SRF",3.98,1.61,"0.26-9.9 acres"
"1047","",0,0,1944,"UNKNOWN",9,0,"C","USF","",19440000,19440000,5,15,"SNF",92.68,37.51,"10-99.9 acres"
"1048","",0,0,1944,"UNKNOWN",1,0,"D","USF","",19440000,19440000,5,15,"SNF",185.41,75.03,"100-299.9 acres"
"1049","",0,0,1944,"UNKNOWN",9,0,"E","USF","",19440000,19440000,5,6,"LNF",305.46,123.62,"300-999.9 acres"
"1050","",0,0,1944,"UNKNOWN",9,0,"D","USF","",19440000,19440000,5,6,"LNF",224.99,91.05,"100-299.9 acres"
"1051","",0,0,1944,"UNKNOWN",9,0,"E","USF","",19440000,19440000,5,6,"LNF",485.22,196.36,"300-999.9 acres"
"1052","",0,0,1944,"UNKNOWN",9,0,"F","USF","",19440000,19440000,5,6,"LNF",2371.09,959.54,"1000-4999.9 acres"
"1053","",0,0,1944,"UNKNOWN",1,0,"C","USF","",19440000,19440000,5,13,"SQF",26.28,10.64,"10-99.9 acres"
"1054","",0,0,1944,"UNKNOWN",1,0,"C","USF","",19440000,19440000,5,13,"SQF",86.6,35.04,"10-99.9 acres"
"1055","",0,0,1944,"UNKNOWN",1,0,"B","USF","",19440000,19440000,5,13,"SQF",5.26,2.13,"0.26-9.9 acres"
"1056","",0,0,1944,"UNKNOWN",9,0,"E","USF","",19440000,19440000,5,2,"CNF",844.84,341.89,"300-999.9 acres"
"1057","",0,0,1955,"UNKNOWN",9,0,"D","USF","",19550000,19550000,5,13,"SQF",254.31,102.92,"100-299.9 acres"
"1058","",0,0,1955,"UNKNOWN",1,0,"C","USF","",19550000,19550000,5,13,"SQF",47.69,19.3,"10-99.9 acres"
"1059","MCGEE",2,9,1955,"UNKNOWN",9,0,"G","USF","",19550902,19550000,5,13,"SQF",18252.86,7386.67,"5000+ acres"
"1060","",0,0,1949,"UNKNOWN",9,0,"F","USF","",19490000,19490000,5,7,"LPF",4483.81,1814.53,"1000-4999.9 acres"
"1061","",0,0,1949,"UNKNOWN",9,0,"F","USF","",19490000,19490000,5,7,"LPF",1411.38,571.17,"1000-4999.9 acres"
"1062","",0,0,1949,"UNKNOWN",9,0,"F","USF","",19490000,19490000,5,7,"LPF",1102.26,446.07,"1000-4999.9 acres"
"1063","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",123.28,49.89,"100-299.9 acres"
"1064","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",197.54,79.94,"100-299.9 acres"
"1065","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",187.65,75.94,"100-299.9 acres"
"1066","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",190.9,77.25,"100-299.9 acres"
"1067","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",123.41,49.94,"100-299.9 acres"
"1068","",0,0,1949,"UNKNOWN",9,0,"D","USF","",19490000,19490000,5,2,"CNF",155.4,62.89,"100-299.9 acres"
"1069","",0,0,1940,"UNKNOWN",9,0,"F","USF","",19400000,19400000,5,7,"LPF",1265.94,512.31,"1000-4999.9 acres"
"1070","",0,0,1940,"UNKNOWN",9,0,"F","USF","",19400000,19400000,5,2,"CNF",3159.79,1278.72,"1000-4999.9 acres"
"1071","MILE POST #07-B",29,9,1941,"UNKNOWN",6,0,"C","USF","",19410929,19410000,5,5,"KNF",13.11,5.3,"10-99.9 acres"
"1072","",0,0,1942,"UNKNOWN",9,0,"D","USF","",19420000,19420000,5,14,"SHF",265.29,107.36,"100-299.9 acres"
"1073","",0,0,1921,"UNKNOWN",9,0,"F","USF","",19210000,19210000,5,7,"LPF",1047.63,423.96,"1000-4999.9 acres"
"1074","",0,0,1921,"UNKNOWN",9,0,"E","USF","",19210000,19210000,5,7,"LPF",745.36,301.64,"300-999.9 acres"
"1075","",0,0,1923,"UNKNOWN",9,0,"E","USF","",19230000,19230000,5,7,"LPF",699.91,283.24,"300-999.9 acres"
"1076","",0,0,1923,"UNKNOWN",9,0,"E","USF","",19230000,19230000,5,7,"LPF",505.85,204.71,"300-999.9 acres"
"1077","",0,0,1923,"UNKNOWN",9,0,"F","USF","",19230000,19230000,5,7,"LPF",1225.65,496,"1000-4999.9 acres"
"1078","",0,0,1923,"UNKNOWN",9,0,"E","USF","",19230000,19230000,5,7,"LPF",372.22,150.63,"300-999.9 acres"
"1079","MILLS HILL",5,7,1932,"UNKNOWN",5,0,"C","USF","",19320705,19320000,5,14,"SRF",15.93,6.45,"10-99.9 acres"
"1080","SALYER DITCH #5",24,8,1932,"UNKNOWN",5,0,"B","USF","",19320824,19320000,5,10,"SRF",3.98,1.61,"0.26-9.9 acres"
"1081","CEDAR CREEK #1",28,8,1932,"UNKNOWN",5,0,"D","USF","",19320828,19320000,5,10,"SRF",169.28,68.51,"100-299.9 acres"
"1082","CEDAR CREEK #3",28,8,1932,"UNKNOWN",5,0,"C","USF","",19320828,19320000,5,10,"SRF",18.92,7.66,"10-99.9 acres"
"1083","LANE RIDGE",19,9,1932,"UNKNOWN",9,0,"C","USF","",19320919,19320000,5,10,"SRF",8.96,3.63,"10-99.9 acres"
"1084","AMMON PRAIRIE",2,10,1932,"UNKNOWN",1,0,"B","USF","",19321002,19320000,5,10,"SRF",2.49,1.01,"0.26-9.9 acres"
"1085","JIM JAM",3,10,1932,"UNKNOWN",1,0,"C","USF","",19321003,19320000,5,14,"SRF",26.89,10.88,"10-99.9 acres"
"1086","FRIDAY RIDGE",6,10,1932,"UNKNOWN",1,0,"C","USF","",19321006,19320000,5,10,"SRF",8.96,3.63,"10-99.9 acres"
"1087","SHADY CREEK",6,10,1932,"UNKNOWN",1,0,"B","USF","",19321006,19320000,5,10,"SRF",7.97,3.22,"0.26-9.9 acres"
"1088","SHARBER #3",6,10,1932,"UNKNOWN",1,0,"C","USF","",19321006,19320000,5,10,"SRF",19.92,8.06,"10-99.9 acres"
"1089","HORSE TRAIL RIDGE",11,10,1932,"UNKNOWN",1,0,"B","USF","",19321011,19320000,5,10,"SRF",2.99,1.21,"0.26-9.9 acres"
"1090","LITTLE ROUND MT. 1-3",30,9,1932,"UNKNOWN",5,0,"D","USF","",19320930,19320000,5,10,"SRF",150.56,60.93,"100-299.9 acres"
"1091","DOUGLASS",30,9,1932,"UNKNOWN",5,0,"C","USF","",19320930,19320000,5,10,"SRF",18.82,7.62,"10-99.9 acres"
"1092","N/A",8,9,1932,"UNKNOWN",5,0,"D","USF","",19320908,19320000,5,10,"SRF",288.52,116.76,"100-299.9 acres"
"1093","BEE LAKE",29,9,1932,"UNKNOWN",5,0,"E","USF","",19320929,19320000,5,10,"SRF",498.08,201.56,"300-999.9 acres"
"1094","GRAHAM LAKE",28,9,1932,"UNKNOWN",5,0,"C","USF","",19320928,19320000,5,10,"SRF",16.79,6.79,"10-99.9 acres"
"1095","BAR RANCH GULCH #2",21,8,1916,"UNKNOWN",5,0,"B","USF","",19160821,19160000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"1096","WARD GULCH",21,8,1916,"UNKNOWN",5,0,"C","USF","",19160821,19160000,5,10,"SRF",29.87,12.09,"10-99.9 acres"
"1097","BAR RANCH GULCH #1",21,8,1916,"UNKNOWN",5,0,"C","USF","",19160821,19160000,5,10,"SRF",24.89,10.07,"10-99.9 acres"
"1098","WILDER CREEK #2",11,9,1916,"UNKNOWN",5,0,"B","USF","",19160911,19160000,5,10,"SRF",4.98,2.01,"0.26-9.9 acres"
"1099","SIMS GULCH #1",11,9,1916,"UNKNOWN",5,0,"D","USF","",19160911,19160000,5,10,"SRF",99.58,40.3,"100-299.9 acres"
"1100","ORCUTT FLAT",28,10,1916,"UNKNOWN",5,0,"B","USF","",19161028,19160000,5,10,"SRF",2.99,1.21,"0.26-9.9 acres"
"1101","SIMS GULCH #2",11,9,1916,"UNKNOWN",5,0,"D","USF","",19160911,19160000,5,10,"SRF",175.75,71.12,"100-299.9 acres"
"1102","MOUSE SPR.",27,7,1934,"UNKNOWN",9,0,"C","USF","",19340727,19340000,5,9,"MDF",13.44,5.44,"10-99.9 acres"
"1103","BORDER MT.",19,6,1934,"UNKNOWN",1,0,"C","USF","",19340619,19340000,5,9,"MDF",9.33,3.78,"10-99.9 acres"
"1104","RELEFORD",6,8,1934,"UNKNOWN",9,0,"E","USF","",19340806,19340000,5,9,"MDF",471.71,190.89,"300-999.9 acres"
"1105","ZAMBONI",20,7,1934,"UNKNOWN",9,0,"F","USF","",19340720,19340000,5,9,"MDF",1560.08,631.34,"1000-4999.9 acres"
"1106","NORTH MOUNTAIN",0,0,1934,"UNKNOWN",1,0,"F","NPS","",19340000,19340000,5,16,"YNP",1692.82,685.06,"1000-4999.9 acres"
"1107","STATELINE",9,10,1927,"UNKNOWN",9,0,"C","USF","",19271009,19270000,5,9,"MDF",17.41,7.04,"10-99.9 acres"
"1108","BUTCHER SWP.",25,7,1927,"UNKNOWN",1,0,"C","USF","",19270725,19270000,5,9,"MDF",44.41,17.97,"10-99.9 acres"
"1109","BOUNDARY",15,8,1927,"UNKNOWN",1,0,"B","USF","",19270815,19270000,5,10,"SRF",2.99,1.21,"0.26-9.9 acres"
